customerID,gender,age,tenure,PhoneService,InternetService,is_tv_subscriber,is_movie_package_subscriber,service_failure_count,bill_avg,Churn
9762-YAQAA,Male,64,39,Yes,Fiber optic,No,No,2,2442.0,No
5949-EBSQK,Male,33,4,Yes,DSL,No,Yes,2,1843.5,Yes
5473-KHBPS,Female,61,52,Yes,Fiber optic,Yes,No,1,2871.0,No
0100-DUVFC,Male,53,70,Yes,Fiber optic,Yes,Yes,1,3144.0,No
5397-TUPSH,Male,50,65,Yes,Fiber optic,No,No,1,2128.5,No
8950-MTZNV,Male,56,1,Yes,DSL,No,No,2,1348.5,No
0326-VDYXE,Female,23,70,Yes,Fiber optic,Yes,Yes,2,2929.5,No
6773-LQTVT,Female,54,29,No,DSL,No,No,2,1069.5,No
7274-RTAPZ,Male,63,1,Yes,Fiber optic,Yes,Yes,0,2716.5,Yes
0436-TWFFZ,Female,49,67,Yes,DSL,Yes,Yes,1,2557.5,No
8566-YPRGL,Female,35,1,Yes,DOCSIS,No internet service,No internet service,0,585.0,No
0311-UNPFF,Female,29,26,Yes,Fiber optic,Yes,Yes,2,2664.0,Yes
6609-MXJHJ,Female,49,30,Yes,DOCSIS,No internet service,No internet service,0,753.0,No
2669-OIDSD,Female,37,48,Yes,Fiber optic,Yes,Yes,0,3001.5,No
8400-WZICQ,Female,27,55,Yes,DSL,No,No,0,1671.0,No
3834-XUIFC,Male,44,7,Yes,Fiber optic,No,Yes,2,2556.0,Yes
9576-SYUHJ,Male,59,37,Yes,Fiber optic,Yes,No,1,2734.5,No
0410-IPFTY,Female,25,31,Yes,Fiber optic,No,Yes,1,2515.5,No
2831-EBWRN,Male,56,4,Yes,DSL,No,No,1,1377.0,No
9430-NKQLY,Male,43,72,Yes,DOCSIS,No internet service,No internet service,1,753.0,No
8414-MYSHR,Male,25,5,Yes,Fiber optic,Yes,Yes,0,2742.0,Yes
0247-SLUJI,Male,26,1,Yes,DOCSIS,No internet service,No internet service,2,591.0,No
9402-ORRAH,Female,32,15,Yes,Fiber optic,Yes,Yes,1,2745.0,No
6483-OATDN,Male,52,8,Yes,DSL,No,No,1,1539.0,No
1293-HHSHJ,Female,64,35,Yes,DOCSIS,No internet service,No internet service,0,633.0,No
4840-ORQXB,Female,44,56,Yes,Fiber optic,Yes,Yes,2,3142.5,No
7599-FKVXZ,Male,50,42,Yes,Fiber optic,Yes,Yes,0,3184.5,Yes
3982-DQLUS,Male,54,65,Yes,Fiber optic,No,No,1,2572.5,No
8610-ZIKJJ,Female,28,2,Yes,DOCSIS,No internet service,No internet service,2,609.0,No
3756-VNWDH,Male,43,65,Yes,Fiber optic,Yes,Yes,0,3022.5,No
7801-KICAO,Female,46,18,Yes,Fiber optic,No,No,1,2224.5,No
7673-LPRNY,Female,32,23,Yes,DSL,Yes,Yes,1,2356.5,No
8229-TNIQA,Female,53,4,Yes,DSL,No,No,2,1359.0,Yes
6060-QBMGV,Male,35,70,Yes,DOCSIS,No internet service,No internet service,0,595.5,No
7339-POGZN,Female,48,4,Yes,DSL,No,No,1,1521.0,No
2828-SLQPF,Male,40,19,Yes,DSL,No,No,2,1350.0,No
4465-VDKIQ,Female,30,18,Yes,Fiber optic,No,No,0,2334.0,No
2921-XWDJH,Female,32,38,Yes,Fiber optic,No,Yes,2,2503.5,No
6221-AVQYL,Male,42,2,Yes,Fiber optic,No,No,0,2197.5,Yes
2558-BUOZZ,Male,45,47,Yes,Fiber optic,Yes,No,0,2844.0,No
9257-AZMTZ,Female,49,52,Yes,DOCSIS,No internet service,No internet service,2,603.0,No
0003-MKNFE,Male,44,9,Yes,DSL,No,Yes,0,1797.0,No
0975-UYDTX,Female,34,26,Yes,DSL,Yes,Yes,0,2703.0,No
7743-EXURX,Male,32,8,Yes,DSL,No,No,2,1531.5,Yes
4682-BLBUC,Male,29,44,Yes,DSL,Yes,No,2,2128.5,No
0975-VOOVL,Female,48,3,No,DSL,No,No,2,876.0,No
5968-VXZLG,Male,20,2,Yes,DSL,No,No,2,1398.0,No
5569-KGJHX,Female,45,9,Yes,Fiber optic,Yes,No,0,2560.5,Yes
4988-IQIGL,Male,20,1,Yes,Fiber optic,No,No,0,2260.5,Yes
5201-FRKKS,Male,55,25,Yes,Fiber optic,No,No,2,2229.0,No
9799-CAYJJ,Female,21,2,Yes,Fiber optic,No,No,2,2079.0,No
7730-IUTDZ,Male,25,43,Yes,Fiber optic,No,No,1,2256.0,Yes
0426-TIRNE,Female,20,1,Yes,DOCSIS,No internet service,No internet service,2,627.0,Yes
5443-SCMKX,Female,39,58,Yes,Fiber optic,No,Yes,2,2829.0,No
8295-KMENE,Female,29,59,Yes,DSL,Yes,No,1,2293.5,No
6738-ISCBM,Male,46,44,No,DSL,Yes,Yes,1,1620.0,No
9821-BESNZ,Male,44,66,Yes,Fiber optic,Yes,Yes,2,3127.5,No
3678-MNGZX,Male,64,68,Yes,DOCSIS,No internet service,No internet service,1,598.5,No
1335-NTIUC,Male,64,9,No,DSL,No,No,1,748.5,No
2916-BQZLN,Male,33,19,Yes,Fiber optic,No,No,2,2542.5,No
4558-CGYCZ,Male,30,4,Yes,DOCSIS,No internet service,No internet service,2,592.5,No
2368-GAKKQ,Female,30,70,Yes,Fiber optic,Yes,Yes,1,3409.5,No
8710-YGLWG,Male,34,1,Yes,DSL,No,No,2,1347.0,No
3199-XGZCY,Female,37,8,Yes,Fiber optic,No,No,0,2257.5,No
3785-KTYSH,Male,26,53,Yes,DOCSIS,No internet service,No internet service,0,738.0,No
6814-ZPWFQ,Male,28,51,Yes,DOCSIS,No internet service,No internet service,1,750.0,No
4063-EIKNQ,Male,43,11,Yes,DOCSIS,No internet service,No internet service,0,628.5,No
6993-YCOBK,Male,52,60,Yes,Fiber optic,Yes,Yes,0,3318.0,No
5206-HPJKM,Male,37,17,Yes,DSL,No,No,1,1665.0,No
7587-RZNME,Male,42,3,Yes,DSL,No,No,1,1299.0,Yes
0748-RDGGM,Male,29,70,Yes,Fiber optic,Yes,Yes,0,3285.0,Yes
8393-JMVMB,Male,22,1,Yes,DOCSIS,No internet service,No internet service,1,583.5,No
5019-GQVCR,Male,29,43,Yes,Fiber optic,Yes,No,1,2545.5,No
6036-TTFYU,Female,29,16,Yes,DOCSIS,No internet service,No internet service,1,588.0,No
2550-AEVRU,Female,58,57,Yes,DSL,No,No,1,1603.5,No
0969-RGKCU,Male,56,37,Yes,DOCSIS,No internet service,No internet service,2,594.0,No
0378-CJKPV,Female,64,72,Yes,Fiber optic,Yes,Yes,0,3363.0,No
4706-AXVKM,Female,43,11,Yes,Fiber optic,No,Yes,2,2544.0,Yes
5889-JTMUL,Female,25,50,Yes,Fiber optic,Yes,No,1,2851.5,Yes
9026-RNUJS,Male,23,5,Yes,DSL,No,No,0,1510.5,Yes
3746-EUBYR,Male,57,1,Yes,Fiber optic,No,No,0,2238.0,Yes
2332-EFBJY,Male,24,16,Yes,DOCSIS,No internet service,No internet service,2,591.0,Yes
2880-FPNAE,Male,61,2,Yes,Fiber optic,No,No,1,2226.0,No
1703-MGIAB,Female,49,17,Yes,DSL,Yes,No,0,2070.0,No
4311-QTTAI,Female,62,16,Yes,DOCSIS,No internet service,No internet service,1,580.5,No
9474-PHLYD,Female,45,15,Yes,DSL,No,Yes,2,1783.5,Yes
4318-RAJVY,Female,58,10,Yes,DOCSIS,No internet service,No internet service,2,594.0,No
2165-VOEGB,Female,58,46,Yes,Fiber optic,Yes,Yes,0,3156.0,Yes
3612-YUNGG,Male,50,64,Yes,Fiber optic,Yes,Yes,2,3276.0,No
2254-DLXRI,Female,61,1,Yes,Fiber optic,No,No,2,2374.5,No
5062-CJJKH,Male,18,25,Yes,DSL,No,No,0,1609.5,No
9028-LIHRP,Male,40,71,Yes,Fiber optic,Yes,No,1,3006.0,No
2219-MVUSO,Male,30,8,Yes,DSL,No,No,0,1354.5,Yes
1053-MXTTK,Female,62,72,Yes,Fiber optic,Yes,Yes,2,3259.5,No
1530-ZTDOZ,Female,33,49,No,DSL,Yes,No,1,1219.5,No
1301-LOPVR,Male,59,29,No,DSL,No,Yes,2,1660.5,No
0853-TWRVK,Male,58,72,Yes,Fiber optic,No,Yes,0,3168.0,No
8914-RBTSB,Male,33,31,Yes,Fiber optic,Yes,No,1,2814.0,Yes
6212-ATMLK,Female,56,50,Yes,Fiber optic,Yes,Yes,2,2871.0,No
8200-LGKSR,Male,63,71,Yes,DSL,Yes,Yes,0,2496.0,No
1568-BEKZM,Male,27,70,Yes,DSL,Yes,Yes,2,2701.5,No
0670-ANMUU,Male,37,71,Yes,Fiber optic,No,Yes,1,2929.5,No
6897-RWMUB,Male,46,61,Yes,DSL,No,No,2,2041.5,No
0963-ZBDRN,Male,63,32,Yes,Fiber optic,Yes,Yes,2,2886.0,Yes
7594-RQHXR,Female,28,1,Yes,Fiber optic,No,Yes,1,2388.0,Yes
6999-CHVCF,Male,19,68,Yes,Fiber optic,No,Yes,2,3063.0,No
6134-KWTBV,Male,29,62,Yes,DOCSIS,No internet service,No internet service,1,702.0,No
1077-HUUJM,Female,38,7,Yes,Fiber optic,No,No,0,2131.5,No
6331-EWIEB,Male,19,20,Yes,Fiber optic,Yes,No,0,2557.5,Yes
0895-LNKRC,Male,62,6,Yes,DOCSIS,No internet service,No internet service,1,583.5,No
2045-BMBTJ,Female,48,33,No,DSL,Yes,Yes,1,1783.5,No
8417-GSODA,Male,20,28,Yes,Fiber optic,Yes,Yes,1,2766.0,No
5171-EPLKN,Male,21,27,Yes,DOCSIS,No internet service,No internet service,2,595.5,No
4452-QIIEB,Male,47,7,Yes,DSL,No,No,0,1317.0,No
5998-VVEJY,Male,33,26,Yes,Fiber optic,No,No,2,2415.0,Yes
1624-NALOJ,Male,51,5,Yes,Fiber optic,No,Yes,1,2694.0,Yes
6741-EGCBI,Male,41,30,Yes,Fiber optic,No,Yes,1,2715.0,No
7820-ZYGNY,Male,24,63,Yes,Fiber optic,No,Yes,0,2713.5,No
4317-VTEOA,Male,53,1,Yes,DSL,No,No,1,1522.5,Yes
9677-AVKED,Female,56,53,Yes,DSL,Yes,Yes,1,2538.0,No
1670-SVOWZ,Female,27,14,Yes,Fiber optic,No,Yes,1,2689.5,Yes
2227-JRSJX,Female,55,21,Yes,Fiber optic,Yes,Yes,1,2974.5,No
9847-HNVGP,Male,32,17,Yes,DOCSIS,No internet service,No internet service,0,598.5,No
6696-YDAYZ,Male,62,16,Yes,DOCSIS,No internet service,No internet service,0,615.0,No
8980-WQFWL,Female,20,35,Yes,DSL,No,Yes,2,1863.0,No
1730-ZMAME,Female,22,32,Yes,Fiber optic,No,Yes,2,2385.0,No
6506-EYCNH,Female,51,28,Yes,DOCSIS,No internet service,No internet service,1,586.5,No
4634-JLRJT,Female,59,1,Yes,DOCSIS,No internet service,No internet service,2,610.5,No
9501-UKKNL,Male,19,59,No,DSL,Yes,Yes,2,1551.0,No
2560-QTSBS,Female,54,72,Yes,DOCSIS,No internet service,No internet service,1,699.0,No
7541-YLXCL,Male,46,36,Yes,DSL,No,Yes,2,1962.0000000000002,Yes
4795-WRNVT,Female,49,40,Yes,DSL,Yes,No,1,1952.9999999999998,No
6080-TCMYC,Male,56,40,Yes,Fiber optic,No,No,1,2436.0,No
0260-ZDLGK,Female,50,9,Yes,DSL,Yes,Yes,0,2187.0,Yes
7860-UXCRM,Male,46,63,Yes,DSL,Yes,No,2,2235.0,No
6357-JJPQT,Female,27,3,Yes,Fiber optic,Yes,No,1,2415.0,No
2292-XQWSV,Male,49,40,No,DSL,Yes,Yes,1,1809.0,No
9552-TGUZV,Male,39,8,Yes,Fiber optic,No,No,0,2250.0,No
5913-INRQV,Male,32,34,Yes,Fiber optic,Yes,No,0,2704.5,No
8722-NGNBH,Male,63,5,No,DSL,No,No,0,1200.0,Yes
6210-KBBPI,Male,59,9,Yes,Fiber optic,Yes,Yes,0,2983.5,Yes
9643-YBLUR,Male,56,9,Yes,DSL,No,Yes,2,2071.5,No
8734-FNWVH,Male,35,31,Yes,DSL,No,Yes,0,1791.0,No
9447-YPTBX,Female,23,50,Yes,DOCSIS,No internet service,No internet service,0,595.5,No
0133-BMFZO,Female,49,2,Yes,Fiber optic,No,No,2,2587.5,Yes
6128-CZOMY,Female,49,1,Yes,DSL,No,No,2,1369.5,Yes
9540-JYROE,Male,20,8,Yes,Fiber optic,No,No,2,2103.0,Yes
9026-LHEVG,Female,31,9,No,DSL,No,Yes,2,1222.5,No
2260-USTRB,Female,52,2,Yes,Fiber optic,No,No,0,2106.0,Yes
3656-TKRVZ,Female,26,3,Yes,DSL,No,No,1,1660.5,Yes
7011-CVEUC,Male,20,25,Yes,Fiber optic,Yes,Yes,2,2871.0,No
6185-TASNN,Male,55,1,Yes,DSL,No,No,1,1389.0,No
7925-PNRGI,Female,27,45,Yes,DSL,Yes,No,2,2439.0,No
8623-TMRBY,Male,47,51,Yes,Fiber optic,No,No,1,2526.0,Yes
1552-CZCLL,Female,40,55,Yes,DOCSIS,No internet service,No internet service,2,600.0,No
3038-PQIUY,Female,40,38,Yes,DSL,No,No,0,1984.5000000000002,No
1501-SGHBW,Male,33,2,Yes,DSL,No,No,1,1375.5,Yes
9313-CDOGY,Male,46,38,Yes,DOCSIS,No internet service,No internet service,2,588.0,No
8148-BPLZQ,Male,56,34,Yes,DSL,No,No,0,1494.0,No
2623-DRYAM,Female,30,70,Yes,Fiber optic,Yes,Yes,1,3052.5,No
9987-LUTYD,Female,45,13,Yes,DSL,No,No,0,1654.5,No
3208-YPIOE,Male,61,39,Yes,Fiber optic,No,No,0,2257.5,Yes
4488-KQFDT,Female,24,61,Yes,Fiber optic,Yes,Yes,1,3118.5,No
2612-RANWT,Female,35,12,Yes,Fiber optic,Yes,Yes,1,3004.5,Yes
5693-PIPCS,Male,30,41,Yes,Fiber optic,Yes,Yes,2,2989.5,No
0491-KAPQG,Male,28,21,Yes,Fiber optic,No,No,1,2211.0,No
1925-LFCZZ,Male,46,55,No,DSL,Yes,Yes,2,1501.5,No
8039-EQPIM,Male,37,69,No,DSL,Yes,Yes,2,1807.5,No
6900-PXRMS,Male,25,26,Yes,Fiber optic,Yes,Yes,0,3172.5,Yes
8707-RMEZH,Female,35,69,Yes,Fiber optic,No,Yes,2,2619.0,No
3346-BRMIS,Female,52,18,No,DSL,Yes,Yes,1,1450.5,Yes
3209-ZPKFI,Male,48,47,Yes,DSL,No,No,0,1627.5,No
6479-VDGRK,Female,59,72,Yes,DSL,Yes,Yes,0,2559.0,No
9373-WSLOY,Male,18,33,No,DSL,Yes,No,2,1500.0,No
2933-FILNV,Female,20,2,No,DSL,No,No,0,732.0,Yes
3569-JFODW,Female,58,72,Yes,DSL,Yes,Yes,0,2728.5,No
9819-FBNSV,Male,63,37,Yes,Fiber optic,No,No,2,2167.5,No
9544-PYPSJ,Female,49,62,Yes,Fiber optic,No,Yes,1,2883.0,No
1591-XWLGB,Female,25,71,Yes,DOCSIS,No internet service,No internet service,1,595.5,No
0396-UKGAI,Male,54,23,Yes,DSL,No,No,2,1659.0,No
3243-ZHOHY,Female,46,16,Yes,DOCSIS,No internet service,No internet service,1,603.0,No
5186-EJEGL,Male,18,9,Yes,DSL,Yes,No,0,2085.0,No
7527-QNRUS,Male,35,17,Yes,DOCSIS,No internet service,No internet service,2,754.5,No
9986-BONCE,Female,58,4,Yes,DOCSIS,No internet service,No internet service,2,628.5,Yes
2722-JMONI,Female,44,1,Yes,DSL,No,No,1,1486.5,Yes
2203-GHNWN,Female,45,24,Yes,Fiber optic,No,No,2,2389.5,No
3878-AVSOQ,Female,35,1,Yes,Fiber optic,No,No,0,2137.5,No
3258-SYSWS,Male,61,72,Yes,Fiber optic,Yes,Yes,2,3414.0,No
5296-PSYVW,Female,63,72,Yes,DOCSIS,No internet service,No internet service,2,736.5,No
6319-QSUSR,Female,41,11,Yes,DOCSIS,No internet service,No internet service,2,591.0,No
4083-EUGRJ,Male,51,9,Yes,DOCSIS,No internet service,No internet service,1,607.5,Yes
7579-OOPEC,Female,55,2,Yes,DSL,No,No,0,1504.5,Yes
0512-FLFDW,Female,28,60,Yes,Fiber optic,Yes,Yes,1,3015.0,No
1771-OADNZ,Male,35,29,Yes,Fiber optic,No,Yes,1,2877.0,Yes
0487-CRLZF,Female,57,49,Yes,DSL,Yes,Yes,1,2233.5,No
2107-FBPTK,Female,47,30,Yes,Fiber optic,Yes,Yes,2,3123.0,No
9451-WLYRI,Female,53,53,Yes,DOCSIS,No internet service,No internet service,1,571.5,No
8219-VYBVI,Male,23,39,Yes,DOCSIS,No internet service,No internet service,0,750.0,No
1991-VOPLL,Female,41,9,Yes,DOCSIS,No internet service,No internet service,1,571.5,No
9738-QLWTP,Male,48,39,Yes,Fiber optic,No,No,1,2457.0,No
1016-DJTSV,Male,20,8,Yes,Fiber optic,No,No,0,2091.0,No
9419-IPPBE,Female,35,51,Yes,Fiber optic,No,Yes,2,2704.5,No
0174-QRVVY,Male,52,71,Yes,DOCSIS,No internet service,No internet service,2,760.5,No
5699-BNCAS,Male,55,71,Yes,DOCSIS,No internet service,No internet service,2,739.5,No
2900-PHPLN,Female,44,70,Yes,DOCSIS,No internet service,No internet service,1,586.5,No
0612-RTZZA,Female,19,1,No,DSL,No,No,1,757.5,Yes
8106-GWQOK,Male,51,38,No,DSL,Yes,Yes,1,1800.0,No
8751-EDEKA,Female,64,28,Yes,Fiber optic,No,Yes,2,2697.0,No
6878-GGDWG,Female,28,32,Yes,DOCSIS,No internet service,No internet service,2,582.0,No
4039-PIMHX,Male,43,49,Yes,DSL,No,No,0,1494.0,No
8450-LUGUK,Female,38,37,Yes,DOCSIS,No internet service,No internet service,1,723.0,No
3604-WLABM,Female,21,10,Yes,DSL,No,No,1,1627.5,No
0795-GMVQO,Male,41,67,Yes,Fiber optic,Yes,Yes,0,3297.0,No
2259-OUUSZ,Male,54,7,No,DSL,No,No,2,1065.0,No
1142-IHLOO,Female,27,51,Yes,Fiber optic,Yes,Yes,1,2626.5,No
6410-LEFEN,Female,32,9,Yes,DSL,No,No,0,1354.5,Yes
4633-MKHYU,Female,55,9,Yes,Fiber optic,Yes,Yes,1,2652.0,No
6257-RJOHI,Male,43,4,Yes,DSL,No,No,1,1524.0,No
1545-JFUML,Male,57,71,Yes,Fiber optic,Yes,No,2,2970.0,No
3194-ORPIK,Female,21,50,Yes,Fiber optic,Yes,No,2,2532.0,Yes
7826-VVKWT,Female,50,24,Yes,Fiber optic,Yes,Yes,0,2896.5,No
1353-GHZOS,Male,48,22,Yes,DSL,Yes,No,1,1792.5,No
2587-EKXTS,Male,46,44,Yes,Fiber optic,Yes,Yes,2,3345.0,No
5442-BXVND,Female,18,33,Yes,DOCSIS,No internet service,No internet service,2,727.5,No
8816-VXNZD,Female,20,1,Yes,Fiber optic,No,No,2,2253.0,Yes
9378-FXTIZ,Female,44,54,Yes,DSL,Yes,Yes,0,2104.5,Yes
1723-HKXJQ,Male,48,42,Yes,Fiber optic,Yes,Yes,1,3052.5,Yes
7825-GKXMW,Female,19,1,Yes,DSL,No,No,0,1374.0,Yes
9753-OYLBX,Female,22,1,Yes,DOCSIS,No internet service,No internet service,2,615.0,No
2364-UFROM,Male,52,30,Yes,DSL,Yes,No,0,2112.0,No
6656-JWRQX,Female,39,1,No,DSL,No,No,1,916.5,No
6473-ULUHT,Male,32,16,Yes,DSL,Yes,Yes,2,2547.0,No
1240-KNSEZ,Male,51,1,Yes,DOCSIS,No internet service,No internet service,0,603.0,Yes
0836-SEYLU,Male,23,9,No,DSL,Yes,No,1,1219.5,Yes
4433-JCGCG,Male,63,46,Yes,Fiber optic,Yes,Yes,1,3030.0,Yes
3716-BDVDB,Male,38,1,Yes,Fiber optic,No,No,2,2073.0,Yes
7688-AWMDX,Male,62,71,Yes,DSL,No,No,2,1635.0,No
2842-BCQGE,Male,24,43,Yes,Fiber optic,No,No,1,2260.5,No
7244-QWYHG,Male,50,50,No,DSL,Yes,No,0,1333.5,No
5899-MQZZL,Female,55,13,Yes,Fiber optic,No,No,0,2250.0,Yes
6849-OYAMU,Male,34,19,Yes,Fiber optic,Yes,Yes,2,3000.0,Yes
5312-UXESG,Female,48,41,Yes,Fiber optic,Yes,Yes,0,2941.5,No
9488-HGMJH,Female,47,1,Yes,Fiber optic,No,No,2,2134.5,Yes
6038-GCYEC,Female,18,24,No,DSL,Yes,Yes,2,1624.5,Yes
2150-WLKUW,Female,27,40,Yes,DSL,Yes,No,1,1917.0,No
7159-FVYPK,Female,46,3,Yes,DSL,Yes,No,2,2074.5,No
7032-LMBHI,Female,19,37,Yes,DSL,Yes,No,2,1939.5000000000002,No
1150-WFARN,Female,30,67,Yes,Fiber optic,Yes,Yes,1,3262.5,Yes
6088-BXMRG,Female,36,32,Yes,Fiber optic,Yes,Yes,2,2965.5,No
3144-AUDBS,Female,32,6,Yes,DSL,No,No,1,1474.5,Yes
4821-SJHJV,Female,30,32,Yes,Fiber optic,Yes,No,2,2688.0,No
7346-MEDWM,Female,43,59,Yes,Fiber optic,No,No,0,2497.5,No
1137-DGOWI,Female,55,30,Yes,DSL,No,Yes,0,2107.5,No
5616-PRTNT,Male,21,20,Yes,DOCSIS,No internet service,No internet service,2,582.0,Yes
3812-LRZIR,Female,32,27,Yes,DOCSIS,No internet service,No internet service,1,735.0,No
4818-QIUFN,Female,42,20,Yes,Fiber optic,No,No,1,2374.5,Yes
9483-GCPWE,Male,28,9,Yes,DOCSIS,No internet service,No internet service,0,603.0,No
4227-OJHAL,Female,32,68,Yes,DSL,Yes,No,1,2190.0,No
9220-CXRSC,Female,38,69,Yes,DSL,No,No,2,1842.0,No
4993-JCRGJ,Male,29,26,Yes,Fiber optic,No,No,2,2529.0,No
9537-JALFH,Male,24,69,Yes,DOCSIS,No internet service,No internet service,1,597.0,No
6698-OXETB,Male,47,11,Yes,DOCSIS,No internet service,No internet service,1,612.0,No
2103-ZRXFN,Male,54,1,Yes,DSL,No,No,1,1522.5,No
3724-BSCVH,Male,60,10,Yes,DOCSIS,No internet service,No internet service,0,613.5,No
4877-TSOFF,Female,27,55,Yes,DSL,No,Yes,1,2272.5,No
9209-NWPGU,Male,57,44,Yes,DSL,Yes,No,2,1962.0000000000002,No
6961-VCPMC,Male,38,46,Yes,Fiber optic,No,Yes,1,2412.0,Yes
7306-YDSOI,Male,55,69,Yes,DSL,No,No,1,1792.5,No
5288-AHOUP,Male,31,11,Yes,Fiber optic,No,Yes,2,2355.0,No
6688-UZPWD,Female,37,11,Yes,Fiber optic,Yes,Yes,0,3060.0,Yes
0655-YDGFJ,Male,62,29,Yes,DSL,No,No,1,1468.5,No
8468-EHYJA,Female,50,57,Yes,Fiber optic,Yes,Yes,0,2989.5,No
6823-SIDFQ,Male,35,28,Yes,DOCSIS,No internet service,No internet service,0,547.5,No
1097-FSPVW,Female,32,42,Yes,DSL,No,No,0,1636.5,No
2839-RFSQE,Female,25,2,Yes,DOCSIS,No internet service,No internet service,1,619.5,Yes
8328-SKJNO,Male,27,23,No,DSL,No,No,2,1219.5,No
7010-ZMVBF,Female,23,18,Yes,DOCSIS,No internet service,No internet service,0,613.5,No
5201-CBWYG,Male,18,62,Yes,DOCSIS,No internet service,No internet service,0,744.0,No
0968-GSIKN,Female,61,1,Yes,Fiber optic,No,No,0,2124.0,Yes
1965-DDBWU,Male,56,16,Yes,Fiber optic,No,Yes,1,2671.5,Yes
9057-SIHCH,Female,51,3,Yes,Fiber optic,Yes,Yes,1,2898.0,Yes
6352-GIGGQ,Male,63,67,Yes,DSL,Yes,Yes,1,2664.0,No
3635-QQRQD,Male,30,62,Yes,DOCSIS,No internet service,No internet service,2,601.5,No
6771-XWBDM,Female,60,57,Yes,Fiber optic,Yes,Yes,2,3135.0,Yes
2897-DOVND,Male,23,2,Yes,Fiber optic,No,No,0,2094.0,No
3082-YVEKW,Female,54,23,Yes,DSL,Yes,No,0,2314.5,No
0191-EQUUH,Female,18,25,No,DSL,No,No,2,1051.5,No
7134-HBPBS,Female,24,72,Yes,Fiber optic,Yes,Yes,2,3243.0,No
3489-HHPFY,Female,56,2,Yes,Fiber optic,Yes,No,1,2521.5,No
2926-JEJJC,Female,48,8,Yes,DOCSIS,No internet service,No internet service,0,606.0,No
8601-QACRS,Female,20,5,Yes,DSL,No,No,2,1518.0,Yes
4950-BDEUX,Male,40,35,No,DSL,Yes,Yes,2,1476.0,No
5789-LDFXO,Male,19,24,Yes,DOCSIS,No internet service,No internet service,2,738.0,No
0508-OOLTO,Female,21,2,Yes,Fiber optic,No,No,0,2149.5,No
2984-TBYKU,Male,24,72,Yes,Fiber optic,No,Yes,0,3147.0,No
9822-WMWVG,Female,51,41,Yes,Fiber optic,Yes,No,2,3195.0,No
2391-SOORI,Male,34,4,Yes,DSL,No,No,1,1480.5,Yes
9040-KZVWO,Male,28,26,Yes,Fiber optic,No,No,1,2265.0,No
2645-QTLMB,Male,53,7,Yes,Fiber optic,Yes,Yes,1,2827.5,Yes
4806-HIPDW,Female,55,1,Yes,Fiber optic,No,No,2,2068.5,Yes
1548-ARAGG,Female,32,4,Yes,DSL,No,No,1,1755.0,No
6339-RZCBJ,Male,24,48,Yes,DSL,Yes,Yes,1,2367.0,No
4424-TKOPW,Male,48,2,Yes,Fiber optic,Yes,Yes,2,2815.5,Yes
4415-WNGVR,Female,26,12,Yes,DSL,Yes,Yes,2,2376.0,No
2522-AHJXR,Male,41,60,Yes,Fiber optic,Yes,Yes,0,3283.5,No
0412-UCCNP,Male,49,55,Yes,DSL,No,No,0,1776.0,No
1816-FLZDK,Male,52,1,No,DSL,No,No,1,874.5,No
7096-UCLNH,Male,21,1,Yes,DOCSIS,No internet service,No internet service,1,601.5,No
8443-ZRDBZ,Male,24,4,Yes,Fiber optic,No,No,2,2281.5,Yes
9136-ALYBR,Male,62,1,No,DSL,No,No,2,733.5,Yes
4615-PIVVU,Female,29,42,Yes,DSL,No,Yes,1,1995.0,No
8885-QSQBX,Female,48,1,Yes,DSL,No,No,2,1486.5,No
7479-NITWS,Male,60,7,Yes,Fiber optic,Yes,No,0,2680.5,Yes
8617-ENBDS,Male,26,3,Yes,Fiber optic,No,No,0,2208.0,No
9385-NXKDA,Female,46,72,Yes,DSL,Yes,Yes,2,2479.5,No
0430-IHCDJ,Male,42,15,Yes,DSL,No,No,0,1470.0,No
2959-MJHIC,Male,46,4,Yes,Fiber optic,Yes,No,2,2410.5,Yes
6674-KVJHG,Female,54,11,Yes,DOCSIS,No internet service,No internet service,0,756.0,No
1814-DKOLC,Female,61,5,Yes,DOCSIS,No internet service,No internet service,2,763.5,No
4201-JMNGR,Female,20,1,Yes,DSL,No,No,0,1674.0,Yes
9351-HXDMR,Male,50,72,Yes,Fiber optic,Yes,Yes,1,3327.0,No
3537-HPKQT,Female,41,55,Yes,Fiber optic,No,No,0,2332.5,No
2129-ALKBS,Female,63,40,Yes,DOCSIS,No internet service,No internet service,2,786.0,No
5821-MMEIL,Female,38,57,Yes,DOCSIS,No internet service,No internet service,2,597.0,No
5960-WPXQM,Male,32,1,Yes,Fiber optic,Yes,No,0,2371.5,Yes
0684-AOSIH,Male,23,1,Yes,Fiber optic,Yes,Yes,2,2850.0,Yes
8260-NGFNY,Female,31,1,No,DSL,No,No,0,756.0,Yes
1309-XGFSN,Male,30,52,Yes,DSL,Yes,Yes,0,2425.5,No
1866-RZZQS,Male,36,41,Yes,Fiber optic,Yes,Yes,0,2952.0,Yes
6968-URWQU,Male,35,43,Yes,DSL,Yes,No,2,1690.5,No
4742-TXUEX,Female,59,47,Yes,DOCSIS,No internet service,No internet service,2,579.0,No
9631-XEYKE,Male,20,3,Yes,DSL,No,No,1,1512.0,No
8631-NBHFZ,Male,40,66,Yes,DSL,Yes,No,1,2382.0,Yes
